model,training_type,num_clients,run_id,timestamp,round,client_id,epoch,phase,loss,accuracy,precision,recall,f1_score
BART-Large,Federated,8,20250825_211238,20250825_211238,1,6,1,train,0.9612407809653819,0.6580912863070539,0.8517687389760078,0.8311203319502075,0.8288574805814997
BART-Large,Federated,8,20250825_211238,20250825_211238,1,0,1,train,0.9727882522829744,0.7135922330097088,0.7850982039366646,0.8349514563106796,0.8047337785349862
BART-Large,Federated,8,20250825_211238,20250825_211238,1,-1,1,validation,0.2633617768869476,0.3840848806366048,0.4820249907552583,0.3840848806366048,0.31126806184830186
BART-Large,Federated,8,20250825_211238,20250825_211238,2,1,1,train,0.5675611499264234,0.8256475047378395,0.8970517607558735,0.8970309538850284,0.8937953918582513
BART-Large,Federated,8,20250825_211238,20250825_211238,2,7,1,train,0.3889947102115455,0.8899120971117622,0.9374817063888128,0.9376308078694015,0.935056376001046
BART-Large,Federated,8,20250825_211238,20250825_211238,2,0,1,train,0.5553642768672732,0.8330097087378641,0.8886918027909638,0.9009708737864077,0.8935376366642541
BART-Large,Federated,8,20250825_211238,20250825_211238,2,5,1,train,0.4246910637033717,0.8849347568208779,0.9284195936949583,0.933570581257414,0.924354351699607
BART-Large,Federated,8,20250825_211238,20250825_211238,2,4,1,train,0.7153588524563056,0.7524557956777996,0.6996087547373135,0.6846758349705304,0.6613222555917523
BART-Large,Federated,8,20250825_211238,20250825_211238,2,3,1,train,0.7272467675603218,0.7759524641733659,0.8550098739530234,0.8538972387277176,0.8450274777866698
BART-Large,Federated,8,20250825_211238,20250825_211238,2,6,1,train,0.6161711884058074,0.7933609958506224,0.876628522890395,0.8721991701244813,0.870665335230007
BART-Large,Federated,8,20250825_211238,20250825_211238,2,2,1,train,0.7435135507175537,0.7307692307692307,0.8258401281286655,0.8217255717255717,0.8124336638411968
BART-Large,Federated,8,20250825_211238,20250825_211238,2,-1,1,validation,0.17756129853842428,0.5859416445623342,0.641551152707249,0.5859416445623342,0.5599386325300576
BART-Large,Federated,8,20250825_211238,20250825_211238,3,3,1,train,0.7296266577508321,0.7703600139811255,0.8574841836219428,0.8556448794127928,0.8512937361407114
BART-Large,Federated,8,20250825_211238,20250825_211238,3,6,1,train,0.5379429762405867,0.8145228215767635,0.8914436770973161,0.8821576763485477,0.8822961106795993
BART-Large,Federated,8,20250825_211238,20250825_211238,3,5,1,train,0.3862359085875862,0.8908659549228944,0.9391819740521609,0.9418742586002372,0.9343397529730092
BART-Large,Federated,8,20250825_211238,20250825_211238,3,1,1,train,0.506979752012124,0.8427037271004422,0.906236374324935,0.9020846493998737,0.9026891536495983
BART-Large,Federated,8,20250825_211238,20250825_211238,3,0,1,train,0.5242071179961858,0.8475728155339806,0.8838275226251104,0.887378640776699,0.8831213910303508
BART-Large,Federated,8,20250825_211238,20250825_211238,3,7,1,train,0.33351207132853045,0.8991209711176225,0.940739979702643,0.9351192967768941,0.9360772001294687
BART-Large,Federated,8,20250825_211238,20250825_211238,3,2,1,train,0.6642930484628035,0.7801455301455301,0.8571332077872648,0.840956340956341,0.8366060339701875
BART-Large,Federated,8,20250825_211238,20250825_211238,3,4,1,train,0.5220344386629614,0.818762278978389,0.8909669218311616,0.8610019646365422,0.8521595801157565
BART-Large,Federated,8,20250825_211238,20250825_211238,3,-1,1,validation,0.1520397754657806,0.6496021220159152,0.6641498869106879,0.6496021220159152,0.6383380801960183
BART-Large,Federated,8,20250825_211238,20250825_211238,4,6,1,train,0.4761277883874857,0.8344398340248963,0.8931172478936564,0.891286307053942,0.8908706335207648
BART-Large,Federated,8,20250825_211238,20250825_211238,4,5,1,train,0.32708286550247445,0.9027283511269276,0.9424103658876946,0.9466192170818505,0.9442628265831784
BART-Large,Federated,8,20250825_211238,20250825_211238,4,2,1,train,0.6397451826089151,0.7822245322245323,0.8759855593854493,0.8627858627858628,0.8631461085820042
BART-Large,Federated,8,20250825_211238,20250825_211238,4,1,1,train,0.44527602661401033,0.8572331017056223,0.9097050435642947,0.901452937460518,0.8994773017492402
BART-Large,Federated,8,20250825_211238,20250825_211238,4,3,1,train,0.5767115773581093,0.8112548060118839,0.8873571057918891,0.8811604334148899,0.8821397630943862
BART-Large,Federated,8,20250825_211238,20250825_211238,4,0,1,train,0.47687590070242103,0.8553398058252427,0.9257923509622367,0.9223300970873787,0.9184050264122791
BART-Large,Federated,8,20250825_211238,20250825_211238,4,7,1,train,0.31084411289156677,0.9049811636668061,0.9373605467542668,0.9321892005023023,0.9313427373357247
BART-Large,Federated,8,20250825_211238,20250825_211238,4,4,1,train,0.47591870132030223,0.8379174852652259,0.8915061077495375,0.888015717092338,0.8848771330413853
BART-Large,Federated,8,20250825_211238,20250825_211238,4,-1,1,validation,0.13820958998479166,0.6774535809018568,0.6810068142883862,0.6774535809018568,0.6645794758330701
BART-Large,Federated,8,20250825_211238,20250825_211238,5,3,1,train,0.5208035543425705,0.8304788535477106,0.8693994428076203,0.8629849702901083,0.8523607770333118
BART-Large,Federated,8,20250825_211238,20250825_211238,5,6,1,train,0.42092938878764674,0.8539419087136929,0.9123119199165386,0.9103734439834025,0.9098957026632524
BART-Large,Federated,8,20250825_211238,20250825_211238,5,7,1,train,0.2718813529675733,0.9141900376726664,0.9237469118815848,0.9183758894935119,0.911132564926081
BART-Large,Federated,8,20250825_211238,20250825_211238,5,4,1,train,0.4422058764881655,0.8526522593320236,0.9115192314583747,0.8968565815324165,0.8934964413700008
BART-Large,Federated,8,20250825_211238,20250825_211238,5,1,1,train,0.43585609640888495,0.8629185091598232,0.9255348916831417,0.9185091598231206,0.9191341143862365
BART-Large,Federated,8,20250825_211238,20250825_211238,5,0,1,train,0.4604993705717168,0.8640776699029126,0.9098567727281044,0.920388349514563,0.9142453646122691
BART-Large,Federated,8,20250825_211238,20250825_211238,5,5,1,train,0.31418976191220416,0.9145907473309609,0.930927984668163,0.9252669039145908,0.8945134972307621
BART-Large,Federated,8,20250825_211238,20250825_211238,5,2,1,train,0.5715961147455259,0.7993762993762994,0.8923807964829638,0.8768191268191268,0.8694139271440774
BART-Large,Federated,8,20250825_211238,20250825_211238,5,-1,1,validation,0.1352993887960318,0.680106100795756,0.6813518621687791,0.680106100795756,0.6650144825129245
BART-Large,Federated,8,20250825_211238,20250825_211238,6,6,1,train,0.4005497775984225,0.8609958506224067,0.9104061000311456,0.9029045643153527,0.9044821428227087
BART-Large,Federated,8,20250825_211238,20250825_211238,6,7,1,train,0.2515651236333414,0.9242360820426957,0.9468192397793939,0.9464210966931771,0.9450011058694098
BART-Large,Federated,8,20250825_211238,20250825_211238,6,0,1,train,0.4414623429666656,0.8592233009708737,0.9071788246985404,0.9145631067961165,0.906146522345663
BART-Large,Federated,8,20250825_211238,20250825_211238,6,3,1,train,0.48027614711955524,0.8374694162880112,0.8984881447471184,0.8881509961551904,0.8890444877262835
BART-Large,Federated,8,20250825_211238,20250825_211238,6,5,1,train,0.2928795315114395,0.9086595492289442,0.9510603443995709,0.9501779359430605,0.9426003372105215
BART-Large,Federated,8,20250825_211238,20250825_211238,6,2,1,train,0.5160414437875461,0.831081081081081,0.9121580041347085,0.9116424116424117,0.9103486187169395
BART-Large,Federated,8,20250825_211238,20250825_211238,6,1,1,train,0.3968407220978553,0.8749210360075805,0.9349614023669478,0.9349336702463676,0.933978470169261
BART-Large,Federated,8,20250825_211238,20250825_211238,6,4,1,train,0.4028775346301058,0.8605108055009824,0.9181483866312351,0.9179764243614931,0.9143599989846495
BART-Large,Federated,8,20250825_211238,20250825_211238,6,-1,1,validation,0.13225095518753524,0.6936339522546419,0.6908275292356832,0.6936339522546419,0.6798037649292485
BART-Large,Federated,8,20250825_211238,20250825_211238,7,6,1,train,0.372259358761351,0.870954356846473,0.9165124725760077,0.9149377593360996,0.914049738727554
BART-Large,Federated,8,20250825_211238,20250825_211238,7,4,1,train,0.38831030960906954,0.8668958742632613,0.9344771494994765,0.9336935166994106,0.9332272495865742
BART-Large,Federated,8,20250825_211238,20250825_211238,7,2,1,train,0.5026875509807059,0.8393970893970893,0.9060514536715236,0.8991683991683992,0.8968636831949784
BART-Large,Federated,8,20250825_211238,20250825_211238,7,0,1,train,0.4090168158155541,0.8737864077669902,0.91694000497884,0.925242718446602,0.9203278697476903
BART-Large,Federated,8,20250825_211238,20250825_211238,7,3,1,train,0.4611719114778761,0.8514505417686123,0.9094050766308895,0.9049283467319119,0.904710625828987
BART-Large,Federated,8,20250825_211238,20250825_211238,7,1,1,train,0.3803173391844588,0.868603916614024,0.9456113162125128,0.9444093493367025,0.9439422338694488
BART-Large,Federated,8,20250825_211238,20250825_211238,7,5,1,train,0.27836436266079545,0.9228944246737841,0.9654242940480733,0.9644128113879004,0.9621121679647664
BART-Large,Federated,8,20250825_211238,20250825_211238,7,7,1,train,0.22878973507306796,0.926747593135203,0.9584425105734862,0.9552113855169527,0.9551364713305688
BART-Large,Federated,8,20250825_211238,20250825_211238,7,-1,1,validation,0.1263146824010744,0.7005305039787798,0.7368331976276797,0.7005305039787798,0.6871642264215282
BART-Large,Federated,8,20250825_211238,20250825_211238,8,7,1,train,0.23084275533965348,0.9292591042277103,0.9498085342236733,0.9485140226035998,0.9433709011945284
BART-Large,Federated,8,20250825_211238,20250825_211238,8,6,1,train,0.3242039364540567,0.8850622406639004,0.939045655093223,0.9390041493775934,0.9387672019460389
BART-Large,Federated,8,20250825_211238,20250825_211238,8,0,1,train,0.4444758271755174,0.8621359223300971,0.9154097762067793,0.9155339805825242,0.913167350682099
BART-Large,Federated,8,20250825_211238,20250825_211238,8,3,1,train,0.393435196511385,0.8734708144005593,0.914767418688766,0.9066759874169871,0.9040491383653653
BART-Large,Federated,8,20250825_211238,20250825_211238,8,4,1,train,0.3597879083425391,0.8786836935166994,0.9264128398990003,0.924852652259332,0.9229851170009217
BART-Large,Federated,8,20250825_211238,20250825_211238,8,2,1,train,0.4777353363830395,0.8357588357588358,0.9165406659363411,0.9126819126819127,0.9094472326775765
BART-Large,Federated,8,20250825_211238,20250825_211238,8,5,1,train,0.2426770872717618,0.9276393831553974,0.9698166761545941,0.970344009489917,0.9697814000991875
BART-Large,Federated,8,20250825_211238,20250825_211238,8,1,1,train,0.3573375581763685,0.883133291219204,0.956020714539496,0.9551484523057486,0.9543696109137052
BART-Large,Federated,8,20250825_211238,20250825_211238,8,-1,1,validation,0.12399620437149739,0.706366047745358,0.7376289639647134,0.706366047745358,0.6922580695189499
BART-Large,Federated,8,20250825_211238,20250825_211238,9,5,1,train,0.2539816928658424,0.9359430604982206,0.9619955304026053,0.963226571767497,0.9613971208025769
BART-Large,Federated,8,20250825_211238,20250825_211238,9,1,1,train,0.3201373912431676,0.8938723941882502,0.9453391166852281,0.9425142135186355,0.9431556534341916
BART-Large,Federated,8,20250825_211238,20250825_211238,9,3,1,train,0.39586487442759705,0.8727717581265292,0.9226474333085637,0.9185599440754981,0.9139874199867937
BART-Large,Federated,8,20250825_211238,20250825_211238,9,6,1,train,0.3143776539444849,0.8921161825726142,0.9170594736515884,0.9120331950207469,0.9109328520031836
BART-Large,Federated,8,20250825_211238,20250825_211238,9,7,1,train,0.19815595676097708,0.9384679782335705,0.9427634514768202,0.9376308078694015,0.9384034274585317
BART-Large,Federated,8,20250825_211238,20250825_211238,9,4,1,train,0.31750167787951583,0.8885068762278978,0.9349022038150834,0.9228880157170923,0.9261561397824497
BART-Large,Federated,8,20250825_211238,20250825_211238,9,0,1,train,0.3930432579169671,0.8912621359223301,0.907448753773354,0.9174757281553398,0.912161456556557
BART-Large,Federated,8,20250825_211238,20250825_211238,9,2,1,train,0.4406943338231427,0.8570686070686071,0.9128782370610884,0.9111226611226612,0.9089859562729534
BART-Large,Federated,8,20250825_211238,20250825_211238,9,-1,1,validation,0.12328701473930628,0.7071618037135279,0.7374883735783055,0.7071618037135279,0.6932265277300546
BART-Large,Federated,8,20250825_211238,20250825_211238,10,0,1,train,0.3897094919035832,0.8757281553398059,0.9260165606209695,0.9233009708737864,0.9186833031035629
BART-Large,Federated,8,20250825_211238,20250825_211238,10,7,1,train,0.17646403214738496,0.9405609041439933,0.9620748235208056,0.961490163248221,0.9603708301919545
BART-Large,Federated,8,20250825_211238,20250825_211238,10,2,1,train,0.41945284973690866,0.8565488565488566,0.9344621911796648,0.9355509355509356,0.9345514586132583
BART-Large,Federated,8,20250825_211238,20250825_211238,10,5,1,train,0.2500556912141378,0.9252669039145908,0.9675517763729042,0.9679715302491103,0.9673163783612425
BART-Large,Federated,8,20250825_211238,20250825_211238,10,3,1,train,0.3368142295001834,0.8891995805662356,0.937965904548199,0.9374344634743097,0.9369250264550799
BART-Large,Federated,8,20250825_211238,20250825_211238,10,1,1,train,0.3143489888182493,0.8900821225521163,0.908305524114715,0.8945041061276058,0.8872202535895595
BART-Large,Federated,8,20250825_211238,20250825_211238,10,6,1,train,0.2840637869682681,0.8970954356846473,0.942741985859443,0.9394190871369295,0.9398205195782318
BART-Large,Federated,8,20250825_211238,20250825_211238,10,4,1,train,0.2929263089253914,0.8988212180746562,0.9561204654347569,0.9553045186640472,0.9550391270117826
BART-Large,Federated,8,20250825_211238,20250825_211238,10,-1,1,validation,0.12163009635649562,0.7116710875331564,0.7430603693754733,0.7116710875331564,0.6991002182595446
BART-Large,Federated,8,20250825_211238,20250825_211238,11,2,1,train,0.36931965982781034,0.8778586278586279,0.9297397329000673,0.9261954261954262,0.9243313063665249
BART-Large,Federated,8,20250825_211238,20250825_211238,11,7,1,train,0.1589310019916347,0.9506069485140226,0.9634523429375141,0.961490163248221,0.961385475759761
BART-Large,Federated,8,20250825_211238,20250825_211238,11,4,1,train,0.269177198541515,0.9145383104125737,0.9518512969408166,0.9469548133595285,0.9463256254857861
BART-Large,Federated,8,20250825_211238,20250825_211238,11,0,1,train,0.37158657777910087,0.8854368932038835,0.9200703161558468,0.929126213592233,0.9227191003243741
BART-Large,Federated,8,20250825_211238,20250825_211238,11,6,1,train,0.2800544892130913,0.8995850622406639,0.9436731081954897,0.9423236514522821,0.942074785416299
BART-Large,Federated,8,20250825_211238,20250825_211238,11,1,1,train,0.27432446495742735,0.9058749210360075,0.9533563992329747,0.952621604548326,0.9520737851306852
BART-Large,Federated,8,20250825_211238,20250825_211238,11,3,1,train,0.3092123524216914,0.8975882558545963,0.9387374984629913,0.9381335197483397,0.9363875506442633
BART-Large,Federated,8,20250825_211238,20250825_211238,11,5,1,train,0.2652572296770676,0.930011862396204,0.9715133120083145,0.9715302491103203,0.9704141272974386
BART-Large,Federated,8,20250825_211238,20250825_211238,11,-1,1,validation,0.12277240554112892,0.7148541114058355,0.7483669208980936,0.7148541114058355,0.7032193974783584
BART-Large,Federated,8,20250825_211238,20250825_211238,12,2,1,train,0.3585961111666658,0.8814968814968815,0.9343264735070569,0.932952182952183,0.9322450680029762
BART-Large,Federated,8,20250825_211238,20250825_211238,12,7,1,train,0.15312681111770318,0.9518627040602763,0.976336305592923,0.9753034742570112,0.9753973605091064
BART-Large,Federated,8,20250825_211238,20250825_211238,12,3,1,train,0.28970058675492494,0.9031807060468368,0.9358565100372666,0.9356868227892345,0.9345607661199099
BART-Large,Federated,8,20250825_211238,20250825_211238,12,6,1,train,0.24710192973956788,0.91701244813278,0.9586651237366253,0.9572614107883818,0.9574214645283577
BART-Large,Federated,8,20250825_211238,20250825_211238,12,4,1,train,0.26707682746334693,0.9145383104125737,0.957571605600778,0.9567779960707269,0.9568162775679987
BART-Large,Federated,8,20250825_211238,20250825_211238,12,5,1,train,0.2173290739433383,0.9395017793594306,0.9619985382910918,0.9608540925266904,0.9584414301611077
